date,bitcoin_price_Open,bitcoin_price_High,bitcoin_price_Low,bitcoin_price_Close,bitcoin_price_Volume,bitcoin_price_Market.Cap,dash_price_Open,dash_price_High,dash_price_Low,dash_price_Close,dash_price_Volume,dash_price_Market.Cap,ethereum_price_Open,ethereum_price_High,ethereum_price_Low,ethereum_price_Close,ethereum_price_Volume,ethereum_price_Market.Cap,iota_price_Open,iota_price_High,iota_price_Low,iota_price_Close,iota_price_Volume,iota_price_Market.Cap,litecoin_price_Open,litecoin_price_High,litecoin_price_Low,litecoin_price_Close,litecoin_price_Volume,litecoin_price_Market.Cap,monero_price_Open,monero_price_High,monero_price_Low,monero_price_Close,monero_price_Volume,monero_price_Market.Cap,nem_price_Open,nem_price_High,nem_price_Low,nem_price_Close,nem_price_Volume,nem_price_Market.Cap,neo_price_Open,neo_price_High,neo_price_Low,neo_price_Close,neo_price_Volume,neo_price_Market.Cap,numeraire_price_Open,numeraire_price_High,numeraire_price_Low,numeraire_price_Close,numeraire_price_Volume,numeraire_price_Market.Cap,omisego_price_Open,omisego_price_High,omisego_price_Low,omisego_price_Close,omisego_price_Volume,omisego_price_Market.Cap,qtum_price_Open,qtum_price_High,qtum_price_Low,qtum_price_Close,qtum_price_Volume,qtum_price_Market.Cap,ripple_price_Open,ripple_price_High,ripple_price_Low,ripple_price_Close,ripple_price_Volume,ripple_price_Market.Cap,stratis_price_Open,stratis_price_High,stratis_price_Low,stratis_price_Close,stratis_price_Volume,stratis_price_Market.Cap,waves_price_Open,waves_price_High,waves_price_Low,waves_price_Close,waves_price_Volume,waves_price_Market.Cap,vix_Open,vix_High,vix_Low,vix_Close,gold_USD,gold_EURO,gold_JPY,gold_GBP,crude_oil_WTI,crude_oil_Brent,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Volume,usepunidexd
1/8/17,908.17,942.72,887.25,911.2,158715000,14611400000,12.42,13.12,12.19,12.54,3118970,87104800,9.87,10.39,9.83,10.29,16676600,865667000,NA,NA,NA,NA,NA,NA,3.96,4.02,3.9,3.99,11728600,194906000,13.01,13.91,12.86,13.47,3741330,178079000,0.003508,0.00355,0.003351,0.003421,82314,31574500,0.128325,0.134773,0.127755,0.132609,69033,6416250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006383,0.006383,0.006232,0.006233,554133,231946000,0.063441,0.065208,0.053345,0.059994,86560,6231240,0.217584,0.225252,0.206544,0.213541,18438,21758400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.01
1/7/17,903.49,908.59,823.56,908.59,279550000,14534400000,11.96,12.59,11.39,12.44,2542530,83814000,10.24,10.28,9.59,9.87,23153600,897636000,NA,NA,NA,NA,NA,NA,3.86,3.96,3.61,3.96,14628400,190143000,14.09,14.17,12.37,13.06,9904390,192770000,0.003317,0.003508,0.003069,0.003508,289376,29854700,0.135505,0.135759,0.125106,0.131104,53818,6775250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006351,0.006404,0.006133,0.006366,1351030,230770000,0.063932,0.064033,0.057462,0.06344,50383,6279410,0.212612,0.226794,0.193454,0.21758,42203,21261200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.23
1/6/17,1014.24,1046.81,883.94,902.2,351876000,16314100000,14.42,14.87,11.87,12.03,2262740,101082000,10.29,10.63,9.63,10.25,29471800,901249000,NA,NA,NA,NA,NA,NA,4.3,4.35,3.84,3.86,11063700,211689000,16.19,16.93,13.58,14.03,9256850,221476000,0.003633,0.003669,0.00318,0.003329,184896,32693700,0.131087,0.139018,0.131087,0.135472,54666,6554350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006197,0.006394,0.006109,0.006315,1746150,225184000,0.072944,0.076102,0.061764,0.063573,67421,7164490,0.233647,0.25229,0.185458,0.209126,62838,23364700,11.7,11.74,10.98,11.32,1175.85,1111.65,136962.99,954.50,53.98,55.9,19906.96094,19999.63086,19834.08008,19963.80078,277700000,5499.08,5536.52,5482.81,5521.06,1710770000,96.97
1/5/17,1156.73,1191.1,910.42,1013.38,510199000,1.86E+10,16.58,17.11,12.94,14.38,2579450,116187000,11.29,11.89,9.4,10.25,41557400,988599000,NA,NA,NA,NA,NA,NA,4.91,4.95,4.23,4.29,19196000,241730000,18.55,19.02,14.86,16.19,8528910,253879000,0.003792,0.004058,0.003226,0.003638,566753,34123700,0.136797,0.143977,0.126582,0.13107,206224,6839850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006572,0.00658,0.006031,0.006201,4058170,238808000,0.082555,0.086548,0.06688,0.072809,78967,8108280,0.241558,0.267572,0.202394,0.233087,28182,24155800,11.96,12.09,11.4,11.67,1176.70,1110.04,135955.90,947.50,53.77,54.99,19924.56055,19948.59961,19811.11914,19899.28906,269920000,5474.39,5495.85,5464.36,5487.94,1792610000,134.47
1/4/17,1044.4,1159.42,1044.4,1154.73,344946000,16795400000,12.81,16.96,12.75,16.52,4901250,89664000,9.71,11.28,9.56,11.25,41051200,850115000,NA,NA,NA,NA,NA,NA,4.63,4.84,4.63,4.84,13762400,227855000,16.14,18.64,15.83,18.53,10179100,220820000,0.003572,0.003766,0.003506,0.003766,347165,32151100,0.140294,0.142834,0.134433,0.136734,94045,7014700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006385,0.006656,0.006385,0.00657,1642730,232030000,0.075405,0.084885,0.074238,0.08279,64675,7405970,0.239891,0.258459,0.227535,0.241312,75184,23989100,12.78,12.8,11.63,11.85,1164.25,1111.40,136537.41,946.70,53.26,54.57,19890.93945,19956.14063,19878.83008,19942.16016,280010000,5440.91,5482.35,5440.24,5477.00,1883360000,101.99
1/3/17,1021.6,1044.08,1021.6,1043.84,185168000,16426600000,11.81,13.05,11.81,12.78,3846520,82603400,8.37,10,8.32,9.73,33625200,732988000,NA,NA,NA,NA,NA,NA,4.66,4.73,4.56,4.63,10055700,228878000,16.07,17.03,15,16.09,16381900,219693000,0.003377,0.003595,0.003357,0.003573,70691,30396000,0.145645,0.147282,0.139653,0.140422,90544,7282250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00629,0.006392,0.006278,0.006386,1014830,228578000,0.074296,0.076472,0.07072,0.075422,38564,7296950,0.232669,0.247829,0.219481,0.23993,28997,23266900,14.07,14.07,12.85,12.85,1151.00,1108.44,135846.77,940.28,52.36,55.05,19872.85938,19938.5293,19775.92969,19881.75977,339180000,5425.62,5452.57,5397.99,5429.08,1886200000,89.85
1/2/17,998.62,1031.39,996.7,1021.75,222185000,16055100000,11.27,11.96,11.24,11.81,3800380,78789700,8.17,8.44,8.05,8.38,14579600,714900000,NA,NA,NA,NA,NA,NA,4.52,4.74,4.48,4.65,14595300,222154000,14.07,16.47,13.84,16.05,12171300,192331000,0.003445,0.003556,0.003341,0.003377,106864,31006400,0.141841,0.147746,0.141841,0.145642,75921,7092050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006386,0.006437,0.006281,0.006311,1046250,232067000,0.074165,0.075801,0.068502,0.074299,64074,7283960,0.221429,0.240444,0.213599,0.232679,37158,22142900,NA,NA,NA,NA,1145.90,1086.42,133652.03,927.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.04
1/1/17,963.66,1003.08,958.7,998.33,147775000,15491200000,11.21,11.49,10.96,11.23,3684210,78350600,7.98,8.47,7.98,8.17,14731700,698149000,NA,NA,NA,NA,NA,NA,4.33,4.52,4.33,4.51,11337500,212691000,13.79,14.17,13.42,13.97,3923550,188431000,0.003676,0.003718,0.00341,0.00344,78880,33087800,0.144763,0.147274,0.139742,0.141841,63512,7238150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006523,0.006702,0.006334,0.006368,418978,237032000,0.072355,0.075303,0.070218,0.072378,24800,7106110,0.250866,0.252416,0.216586,0.221322,35423,25086600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.10
12/31/16,960.63,963.74,947.24,963.74,99135100,15440700000,11.14,11.33,10.93,11.21,3468330,77833900,8.15,8.16,7.91,7.97,9066800,712662000,NA,NA,NA,NA,NA,NA,4.39,4.4,4.29,4.33,9210720,215734000,12.96,13.88,12.8,13.78,4421340,177027000,0.003793,0.003804,0.003644,0.003676,26284,34136900,0.147526,0.148837,0.142705,0.144763,61000,7376300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006417,0.006538,0.006387,0.006449,272884,233185000,0.070964,0.07358,0.067287,0.072431,28697,6969420,0.229221,0.255988,0.225286,0.250915,48047,22922100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.18
12/30/16,972.53,972.53,934.83,961.24,187474000,15630200000,10.83,11.44,10.72,11.11,4445310,75640100,8.29,8.47,8.05,8.16,13909900,724528000,NA,NA,NA,NA,NA,NA,4.56,4.56,4.29,4.39,11912800,224021000,13.09,13.28,12.26,12.97,3491280,178684000,0.00374,0.00382,0.003565,0.003793,101380,33655500,0.143599,0.14807,0.136893,0.147527,69464,7179950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006352,0.006455,0.006338,0.006426,1379470,230797000,0.069614,0.073764,0.067489,0.070197,30432,6836780,0.209097,0.234272,0.198459,0.229198,26185,20909700,13.2,14.68,13.05,14.04,1145.90,1086.42,133652.03,927.37,53.75,54.96,19833.16992,19852.55078,19718.66992,19762.59961,271910000,5440.17,5441.90,5371.89,5383.12,1550820000,141.16
12/29/16,975.13,979.4,954.5,973.5,199320000,1.57E+10,10.05,11.05,10.01,10.85,3237930,70227400,7.54,8.53,7.54,8.28,27543800,658674000,NA,NA,NA,NA,NA,NA,4.58,4.63,4.51,4.56,9352850,224755000,14.14,14.17,12.46,13.13,8200850,192960000,0.003627,0.003795,0.003445,0.003726,64921,32642000,0.150688,0.151915,0.140106,0.14095,100992,7534400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00618,0.006354,0.006167,0.006341,1345050,222517000,0.066137,0.070584,0.063911,0.069614,34638,6495200,0.184368,0.213055,0.183166,0.209107,49410,18436800,13.15,13.71,12.95,13.37,1145.90,1092.43,133434.31,937.15,53.8,54.97,19835.46094,19878.43945,19788.93945,19819.7793,172040000,5437.51,5450.63,5415.18,5432.09,1264480000,116.01
12/28/16,934.83,975.92,934.83,975.92,236630000,15020500000,9.73,10.36,9.72,10.07,2490150,67916000,7.15,7.62,7.08,7.52,17453300,624359000,NA,NA,NA,NA,NA,NA,4.49,4.67,4.49,4.57,10319300,220199000,12.54,14.62,12.2,14.09,13579500,1.71E+08,0.003399,0.003627,0.003288,0.003627,87826,30591300,0.158032,0.162041,0.14599,0.150689,118030,7901600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006193,0.006336,0.006126,0.006173,2064130,222957000,0.067865,0.071125,0.065123,0.066182,53526,6664860,0.187757,0.201053,0.172862,0.184335,52386,18775700,11.89,13.04,11.85,12.95,1134.60,1091.59,133479.99,927.91,54.01,54.95,19964.31055,19981.10938,19827.31055,19833.67969,188350000,5497.44,5498.91,5434.70,5438.56,1322130000,161.59
12/27/16,908.35,940.05,904.25,933.2,167308000,14593300000,9.72,9.91,9.45,9.74,2285700,67846400,7.28,7.32,7.09,7.17,8778610,635260000,NA,NA,NA,NA,NA,NA,4.37,4.58,4.33,4.47,9294450,214286000,10.27,13.05,10.25,12.69,10888000,139913000,0.003578,0.00364,0.003317,0.003392,80148,32200200,0.1666,0.177395,0.153932,0.158032,265268,8330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006326,0.006326,0.006188,0.006199,2471000,227764000,0.067918,0.072046,0.064694,0.067826,64183,6669910,0.203464,0.204119,0.183441,0.18765,54308,20346400,12.26,12.33,11.84,11.99,1131.35,1081.80,133052.39,922.95,52.82,0,19943.46094,19980.24023,19939.80078,19945.03906,158540000,5470.76,5512.37,5469.61,5487.44,1216870000,108.11
12/26/16,896.9,913.18,896.9,907.61,123771000,14407800000,9.98,10.17,9.7,9.7,2106310,69653100,7.13,7.33,7.05,7.27,5836810,622439000,NA,NA,NA,NA,NA,NA,4.35,4.47,4.28,4.36,7603100,213135000,9.72,10.29,9.7,10.27,2243850,132352000,0.003588,0.003643,0.0035,0.003575,32883,32290800,0.146785,0.182563,0.141148,0.166597,579250,7339250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006443,0.006481,0.006323,0.006326,1640840,231980000,0.06554,0.068425,0.064243,0.067875,25071,6436290,0.206292,0.20965,0.190706,0.203346,29712,20629200,NA,NA,NA,NA,1131.35,1081.44,132639.45,923.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.98
12/25/16,899.65,899.65,862.42,896.18,143665000,14450100000,9.82,10.17,9.78,10.01,2578850,68476200,7.26,7.34,7.14,7.18,8671840,633792000,NA,NA,NA,NA,NA,NA,4.56,4.57,4.22,4.35,11363100,223317000,9.65,9.8,9.49,9.73,2456860,131445000,0.003549,0.003731,0.003474,0.003606,49233,31938900,0.144213,0.153788,0.141296,0.146788,239670,7210650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00635,0.006453,0.006334,0.006444,2188780,228638000,0.06254,0.065987,0.059872,0.065548,13888,6141590,0.185444,0.209727,0.185142,0.203149,26826,18544400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.34
12/24/16,922.18,923.48,886.34,898.82,137727000,14810300000,9.59,10.02,9.59,9.83,2686220,66873600,7.15,7.41,7.15,7.27,7626020,623759000,NA,NA,NA,NA,NA,NA,4.65,4.77,4.42,4.55,19773600,227716000,9.61,9.77,9.48,9.65,1553340,130752000,0.003529,0.003652,0.00339,0.003548,99398,31758500,0.139545,0.151804,0.136822,0.146916,132934,6977250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006275,0.006371,0.006234,0.006349,2495670,225933000,0.065564,0.068,0.061318,0.062518,20375,6438510,0.195754,0.201315,0.184017,0.185382,32473,19575400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.43
12/23/16,864.89,925.12,864.68,921.98,275564000,13888600000,9.77,9.9,9.24,9.56,2883150,68143200,7.58,7.69,7.16,7.17,19613100,660546000,NA,NA,NA,NA,NA,NA,3.72,4.66,3.71,4.66,15539100,182056000,8.89,9.79,8.89,9.55,4014090,120963000,0.0036,0.003822,0.003415,0.003524,122783,32397800,0.155059,0.157925,0.131227,0.137593,187645,7752950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006362,0.006436,0.006281,0.006286,3514540,229051000,0.058626,0.069852,0.056611,0.06557,48217,5757140,0.192078,0.204874,0.189696,0.195658,45692,19207800,11.38,11.81,11.35,11.44,1131.35,1081.44,132639.45,923.02,52.01,53.93,19908.60938,19934.15039,19899.06055,19933.81055,158260000,5441.76,5462.69,5441.76,5462.69,1144280000,35.70
12/22/16,834.18,875.78,834.15,864.54,200027000,13393800000,9.84,9.93,9.21,9.79,2611390,68569100,7.9,7.91,7.5,7.58,16376700,688380000,NA,NA,NA,NA,NA,NA,3.67,3.75,3.66,3.71,3657740,179542000,8.3,9.49,8.3,8.9,4342540,112882000,0.003493,0.003709,0.003479,0.0036,87629,31440800,0.166441,0.184986,0.147481,0.155065,544880,8322050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006452,0.006466,0.006324,0.006363,2897110,230933000,0.061452,0.064846,0.057855,0.058648,69203,6034500,0.194848,0.202327,0.170037,0.192144,73752,19484800,11.32,11.67,11.14,11.43,1131.35,1081.96,132950.58,920.10,51.98,54.04,19922.67969,19933.83008,19882.18945,19918.88086,258290000,5472.01,5472.01,5432.77,5447.42,1582600000,50.35
12/21/16,800.64,834.28,799.4,834.28,155576000,12853700000,10.23,10.27,9.78,9.81,2189580,71265200,7.66,7.94,7.66,7.91,9393550,667625000,NA,NA,NA,NA,NA,NA,3.66,3.69,3.65,3.65,2913250,179441000,8.45,8.62,8.26,8.28,2788170,114871000,0.003731,0.003751,0.003471,0.003488,60202,33576900,0.120868,0.168983,0.118599,0.167117,635204,6043400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006498,0.006498,0.006417,0.006445,2300840,232609000,0.067623,0.06904,0.05746,0.061459,116647,6640440,0.212543,0.212543,0.166089,0.194936,136469,21254300,11.44,11.49,10.93,11.27,1133.65,1086.60,133424.92,916.16,51.44,53.01,19968.9707,19986.56055,19941.96094,19941.96094,256640000,5482.63,5486.26,5465.31,5471.43,1493900000,37.37
12/20/16,792.25,801.34,791.5,800.88,99629300,12717600000,10.33,10.51,10.22,10.22,2236060,71983000,7.63,7.75,7.57,7.66,6313550,664772000,NA,NA,NA,NA,NA,NA,3.66,3.66,3.64,3.66,2335510,179159000,8.63,8.7,8.39,8.43,2093870,117248000,0.003743,0.003816,0.003708,0.003731,31798,33686500,0.121536,0.124127,0.115108,0.120868,73913,6076800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00654,0.006543,0.006481,0.0065,2284690,234114000,0.073677,0.073777,0.065764,0.06592,63415,7234790,0.217354,0.223238,0.202694,0.215132,70993,21735400,11.65,11.75,11.38,11.45,1125.70,1084.70,132922.64,911.28,52.22,54.56,19920.58984,19987.63086,19920.41992,19974.61914,284080000,5473.53,5489.47,5471.71,5483.94,1678040000,59.25
12/19/16,790.69,793.61,790.32,792.71,74886400,12691100000,9.88,10.53,9.87,10.32,2089000,68822100,7.87,7.87,7.63,7.64,5894760,685054000,NA,NA,NA,NA,NA,NA,3.68,3.68,3.65,3.66,2274070,179953000,8.6,8.77,8.39,8.63,1948360,116756000,0.00382,0.003987,0.003694,0.003743,107734,34382500,0.11526,0.121812,0.106848,0.121387,55326,5763000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006582,0.006582,0.006534,0.006545,1109670,235601000,0.054998,0.109379,0.053786,0.07372,341170,5400570,0.228585,0.232416,0.216721,0.217514,39801,22858500,12.5,12.52,11.67,11.71,1136.25,1088.68,132850.35,916.96,52.13,53.53,19836.66016,19917.7793,19832.94922,19883.06055,302310000,5441.20,5483.42,5436.54,5457.44,1685800000,91.47
12/18/16,791.01,794.74,788.03,790.53,60524400,12694800000,9.72,9.94,9.64,9.89,1935260,67675800,7.86,7.93,7.72,7.87,5890020,684028000,NA,NA,NA,NA,NA,NA,3.7,3.71,3.66,3.68,1951490,181204000,8.33,8.83,8.31,8.61,2073320,113063000,0.003627,0.003996,0.003584,0.003819,100644,32641500,0.105842,0.117273,0.101063,0.11526,37746,5292100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006541,0.00658,0.006533,0.006574,1194400,234125000,0.057719,0.060099,0.05172,0.055016,23139,5667650,0.239889,0.247294,0.217304,0.228503,21916,23988900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.81
12/17/16,785.17,792.51,784.86,790.83,78989800,12599600000,9.87,9.91,9.39,9.74,1964650,68667100,7.86,7.9,7.52,7.88,8502620,683357000,NA,NA,NA,NA,NA,NA,3.63,3.71,3.61,3.7,2559210,177535000,8.48,8.53,8.25,8.32,1046610,115014000,0.003596,0.003659,0.00352,0.003627,32836,32361600,0.114445,0.115568,0.10174,0.105842,62650,5722250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006704,0.006711,0.006535,0.006541,1838990,239970000,0.058904,0.060078,0.054209,0.057717,32640,5783930,0.244466,0.245191,0.229827,0.239883,18214,24446600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.80
12/16/16,778.96,785.03,778.96,784.91,83608200,12498800000,9.29,9.98,9.17,9.89,1951350,64662300,7.86,7.93,7.8,7.86,5178610,683399000,NA,NA,NA,NA,NA,NA,3.63,3.65,3.61,3.63,1625780,177349000,8.43,8.54,8.39,8.51,960469,114291000,0.003404,0.003596,0.003398,0.003596,41678,30639700,0.109869,0.118707,0.109327,0.114432,49515,5493450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006662,0.006791,0.006661,0.00671,2575390,238467000,0.058504,0.062792,0.055677,0.058697,18295,5744550,0.221172,0.25122,0.221172,0.244364,31752,22117200,12.88,12.95,12.15,12.2,1131.60,1087.08,133947.47,910.16,51.93,54.15,19909.00977,19923.16992,19821,19843.41016,573470000,5467.82,5474.58,5426.01,5437.16,3257750000,53.13
12/15/16,780.07,781.43,777.8,778.09,81580100,12511700000,9.18,9.39,9.08,9.3,1999050,63821200,8.24,8.24,7.72,7.83,13184400,715861000,NA,NA,NA,NA,NA,NA,3.61,3.65,3.6,3.62,2679340,176603000,8.43,8.55,8.26,8.42,1224190,114274000,0.003401,0.003552,0.003377,0.003405,26255,30606100,0.121012,0.123902,0.109819,0.109837,38086,6050600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006699,0.006699,0.006606,0.006662,1050570,241138000,0.066035,0.066361,0.058365,0.058519,15331,6483990,0.221062,0.227735,0.217328,0.221215,15290,22106200,13.07,13.24,12.46,12.79,1126.95,1082.05,133628.09,908.43,50.9,51.72,19811.5,19951.28906,19811.5,19852.24023,357350000,5443.51,5485.12,5439.39,5456.85,2095910000,232.94
12/14/16,780,782.03,776.84,781.48,75979000,12512900000,9.4,9.42,9.1,9.16,1416530,65366300,8.45,8.52,8.25,8.27,7337220,734382000,NA,NA,NA,NA,NA,NA,3.66,3.66,3.59,3.62,2618560,178719000,8.23,8.59,8.11,8.41,3268750,111468000,0.00331,0.003516,0.003287,0.003408,24447,29789100,0.12793,0.12793,0.120364,0.121008,50948,6396500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006704,0.006753,0.00669,0.006705,2002770,241323000,0.066353,0.068473,0.065039,0.066035,13611,6515120,0.233616,0.233767,0.21785,0.220986,25330,23361600,12.88,13.39,12.48,13.19,1162.25,1091.01,133734.28,914.94,51.01,53.15,19876.13086,19966.42969,19748.66992,19792.5293,408430000,5465.69,5476.25,5425.73,5436.67,1974150000,53.87
12/13/16,780.65,788.46,777.96,780.56,81645600,12521500000,9.07,9.43,9.05,9.39,971378,63064100,8.52,8.53,8.35,8.42,4486190,740099000,NA,NA,NA,NA,NA,NA,3.67,3.7,3.65,3.65,1962750,179068000,8.07,8.14,7.97,8.11,892392,109172000,0.003369,0.00342,0.003309,0.003313,15639,30324900,0.133035,0.136888,0.125618,0.127959,30845,6651750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00678,0.006781,0.006678,0.006708,1946660,244047000,0.066636,0.068788,0.065415,0.06644,12530,6542820,0.228833,0.234383,0.222732,0.233896,18928,22883300,12.46,13.42,12.34,12.72,1158.55,1088.76,133551.82,913.40,52.99,53.28,19852.21094,19953.75,19846.44922,19911.21094,388420000,5433.57,5486.75,5430.72,5463.83,2085710000,336.71
12/12/16,770.04,781.92,770.04,780.09,76571000,12349800000,9.52,9.66,9.07,9.1,1054770,66123200,8.19,8.61,8.17,8.52,9119700,711348000,NA,NA,NA,NA,NA,NA,3.64,3.67,3.62,3.66,2465660,177808000,7.91,8.06,7.83,8.05,1037600,106974000,0.00344,0.003443,0.003351,0.00337,9717,30960500,0.122082,0.140238,0.122082,0.129977,57019,6104100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006744,0.006809,0.006743,0.006778,1449640,242743000,0.062893,0.068878,0.062893,0.068624,14732,6175200,0.228827,0.237223,0.222623,0.228836,40733,22882700,12.23,12.78,12.07,12.64,1156.10,1089.79,133454.38,912.61,52.74,53.99,19770.19922,19824.58984,19747.74023,19796.42969,333660000,5428.22,5434.90,5394.42,5412.54,1927560000,99.45
12/11/16,774.75,774.8,765.41,769.73,57313400,12423600000,8.88,9.59,8.78,9.54,1065390,61671200,8.13,8.27,8.1,8.19,5545500,705363000,NA,NA,NA,NA,NA,NA,3.69,3.69,3.63,3.64,1948170,180064000,7.77,8.09,7.74,7.91,1511400,105063000,0.003348,0.00344,0.003276,0.00344,17412,30131800,0.125352,0.128221,0.12073,0.122134,41967,6267600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006816,0.006998,0.006731,0.006744,978511,245332000,0.066296,0.0663,0.062784,0.062893,14964,6509250,0.232955,0.235504,0.222893,0.228768,20208,23295500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.68
12/10/16,773.02,777.09,772.91,774.65,53843100,12394500000,8.84,8.93,8.81,8.88,781253,61391600,8.44,8.53,8.02,8.13,8108370,732173000,NA,NA,NA,NA,NA,NA,3.69,3.7,3.64,3.68,2093810,180350000,7.95,8.03,7.67,7.78,954105,107380000,0.003248,0.003483,0.003216,0.003348,28807,29228800,0.130952,0.132206,0.12477,0.125328,37027,6547600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007138,0.007145,0.006816,0.006816,1297860,256936000,0.068799,0.069915,0.064281,0.066287,6461,6754940,0.23501,0.239101,0.230247,0.232927,9008,23501000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.24
